date,open,high,low,close,volume,range,average,single_day_change,day_to_day_change,12 day ema,26 day ema,volume ema,52 week volume average,52 day high,52 week high,52 day low,52 week low,52 day average,52 week average,52 day standard deviation,52 week standard deviation
2019-12-19,1.5058,1.68,1.5058,1.5856,26131,0.1741999999999999,1.5904666666666667,-0.07979999999999987,-0.0044000000000001815,1.5708122990926627,1.6371127653273596,17577.259433847357,13803.0,1.89,1.89,1.35,1.35,1.7146933333333332,1.7146933333333332,0.12180858645158532,0.12180858645158532
2019-12-20,1.5048,1.58,1.5,1.5075,8816,0.08000000000000007,1.5291666666666668,-0.0027000000000001467,-0.07809999999999984,1.5645654542287635,1.6290168079278078,17139.19646215499,14076.955555555556,1.89,1.89,1.35,1.35,1.7101891304347823,1.7101891304347823,0.1242084297150855,0.1242084297150855
2019-12-23,1.4405,1.52,1.4,1.4948,12356,0.1200000000000001,1.4715999999999998,-0.054300000000000015,-0.012700000000000156,1.5506206360944488,1.6172105473332223,16900.036639047237,13962.58695652174,1.89,1.89,1.35,1.35,1.7056063829787231,1.7056063829787231,0.12674997738764382,0.12674997738764382
2019-12-24,1.45,1.45,1.4101,1.43,8706,0.03990000000000005,1.4300333333333333,0.020000000000000018,-0.06479999999999997,1.5325325406802814,1.6031722562832307,16490.334807094874,13928.404255319148,1.89,1.89,1.35,1.35,1.6998645833333335,1.6998645833333335,0.13145480606400967,0.13145480606400967
2019-12-26,1.47,1.4842,1.45,1.4737,6194,0.03420000000000001,1.4692999999999998,-0.0037000000000000366,0.04370000000000007,1.5230476595782392,1.5931318370619885,15975.518066740131,13819.604166666666,1.89,1.89,1.35,1.35,1.6952489795918366,1.6952489795918366,0.1339786841444609,0.1339786841444609
2019-12-27,1.45,1.45,1.4,1.4,9619,0.050000000000000044,1.4166666666666667,0.050000000000000044,-0.0737000000000001,1.5070905106415031,1.5798969492823394,15657.692163403124,13663.979591836734,1.89,1.89,1.35,1.35,1.6893440000000002,1.6893440000000002,0.13892390889980025,0.13892390889980025
2019-12-30,1.4002,1.405,1.37,1.38,44503,0.03499999999999992,1.385,0.020199999999999996,-0.020000000000000018,1.4887769340452777,1.565279678086164,17099.957555232966,13583.08,1.89,1.89,1.35,1.35,1.683278431372549,1.683278431372549,0.1440867104317036,0.1440867104317036
2019-12-31,1.37,1.41,1.3609,1.3609,10805,0.04909999999999992,1.3772666666666666,0.009100000000000108,-0.019099999999999895,1.4720503939384861,1.5511787022297017,16785.209677471317,14189.35294117647,1.89,1.89,1.35,1.35,1.6770788461538462,1.6770788461538462,0.14940518132367747,0.14940518132367747
2020-01-02,1.3505,1.38,1.35,1.35,4331,0.029999999999999805,1.36,0.0004999999999999449,-0.01089999999999991,1.455242834847713,1.5368402995624741,16162.49919359775,14124.26923076923,1.89,1.89,1.35,1.35,1.6709075471698112,1.6709075471698112,0.15453529223712562,0.15453529223712562
2020-01-03,1.3573,1.4892,1.3573,1.4736,42002,0.13190000000000013,1.4400333333333333,-0.11630000000000007,0.12359999999999993,1.452961409620556,1.5295797770952886,17454.474233917863,13939.490566037735,1.89,1.89,1.35,1.35,1.6676557692307692,1.6672537037037036,0.1542076015953588,0.15539141941247375
2020-01-06,1.51,1.51,1.36,1.43,18661,0.1499999999999999,1.4333333333333333,0.08000000000000007,-0.04360000000000008,1.4500171981774728,1.522361293813142,17514.80052222197,14459.166666666666,1.89,1.89,1.35,1.35,1.6619538461538461,1.66294,0.1557877864541506,0.1572014637914731
2020-01-07,1.3899,1.44,1.3606,1.4335,13696,0.07939999999999992,1.4113666666666667,-0.04360000000000008,0.0035000000000000586,1.4442196184508518,1.5140366967771561,17323.86049611087,14535.563636363637,1.89,1.89,1.35,1.35,1.6544519230769232,1.6588428571428568,0.15737615825978682,0.15872703304858995
2020-01-08,1.41,1.58,1.3642,1.5112,90875,0.2158,1.4851333333333336,-0.10120000000000018,0.0777000000000001,1.450356675683224,1.5118689445188696,21001.417471305325,14520.57142857143,1.89,1.89,1.35,1.35,1.6477884615384615,1.6562526315789472,0.15924375444080177,0.15851809139682554
2020-01-09,1.57,1.6313,1.43,1.4518,27265,0.20130000000000003,1.5043666666666666,0.11820000000000008,-0.05940000000000012,1.4584581743307403,1.5113062736799545,21314.59659774006,15860.122807017544,1.89,1.89,1.35,1.35,1.6416596153846155,1.6527275862068964,0.15824666390895453,0.15938325831813277
2020-01-10,1.45,1.5233,1.41,1.4754,35760,0.11330000000000018,1.4695666666666665,-0.02540000000000009,0.023600000000000065,1.460124448181129,1.508175803153958,22036.866767853055,16056.758620689656,1.89,1.89,1.35,1.35,1.634369230769231,1.649722033898305,0.15809292002157072,0.1596759133717966
2020-01-13,1.52,1.7,1.4173,1.52,27865,0.28269999999999995,1.5457666666666665,0.0,0.04459999999999997,1.4729707809539596,1.5109951179174113,22328.2734294604,16390.71186440678,1.89,1.89,1.35,1.35,1.626780769230769,1.6475599999999997,0.156057820939328,0.15920818571920228
2020-01-14,1.51,1.55,1.5,1.545,5120,0.050000000000000044,1.5316666666666665,-0.03499999999999992,0.02499999999999991,1.4817751638108656,1.5125454840736055,21467.859757987382,16581.95,1.89,1.89,1.35,1.35,1.6215884615384615,1.64587868852459,0.1550291506755152,0.15843398078421336
2020-01-15,1.5445,1.798,1.5445,1.6130000000000002,51009,0.25350000000000006,1.6518333333333335,-0.06850000000000023,0.06800000000000028,1.5072838892392357,1.522992072768085,22944.916770088013,16394.049180327867,1.89,1.89,1.35,1.35,1.6176461538461537,1.645348387096774,0.1543184799511642,0.15720566326285662
2020-01-16,1.69,1.72,1.63,1.63,17118,0.09000000000000008,1.66,0.06000000000000005,0.016999999999999682,1.5301913058533503,1.5332676673104788,22653.570931583614,16952.354838709678,1.89,1.89,1.35,1.35,1.6142576923076923,1.6451047619047616,0.15243736840742905,0.15596480619349692
2020-01-17,1.6701,1.6704,1.4,1.4,51992,0.2704000000000002,1.4901333333333333,0.2701,-0.22999999999999998,1.5241826099753477,1.5300325922621931,24120.492385004436,16954.984126984127,1.89,1.89,1.35,1.35,1.6113730769230767,1.6412749999999998,0.1506828356763159,0.15769897946721154
2020-01-21,1.41,1.4735,1.41,1.41,7313,0.06350000000000011,1.4311666666666667,0.0,0.010000000000000009,1.5102302184790455,1.5226176478425288,23280.117765754214,17502.4375,1.88,1.89,1.35,1.35,1.6042576923076923,1.6377169230769228,0.1517563752889097,0.15904905829453597
2020-01-22,1.4944,1.55,1.44,1.53,26244,0.1100000000000001,1.5066666666666668,-0.035600000000000076,0.1200000000000001,1.5096956857071886,1.5214213242543393,23428.3118774665,17345.676923076924,1.88,1.89,1.35,1.35,1.5979115384615383,1.6360848484848483,0.1528432903510175,0.1583870558707412
2020-01-23,1.48,1.48,1.41,1.44,3637,0.07000000000000006,1.4433333333333334,0.040000000000000036,-0.09000000000000008,1.4997413328511102,1.515564724935264,22438.746283593173,17480.5,1.88,1.89,1.35,1.35,1.5938730769230767,1.6331582089552237,0.15180646093905303,0.15898848747324748
2020-01-24,1.4699,1.4699,1.35,1.36,34566,0.1198999999999999,1.3933,0.10989999999999989,-0.07999999999999985,1.4837751329234437,1.5063948705651191,23045.10896941351,17273.880597014926,1.88,1.89,1.35,1.35,1.5885249999999997,1.629141176470588,0.1522338647190818,0.1612041017534769
2020-01-27,1.34,1.3733,1.25,1.31,9179,0.12329999999999997,1.3111,0.030000000000000027,-0.050000000000000044,1.4578738629849273,1.4917477552727352,22351.803520942834,17528.176470588234,1.88,1.89,1.35,1.25,1.5815999999999997,1.6245159420289852,0.15426786020525368,0.16451398920578894
2020-01-28,1.3253,1.34,1.2137,1.26,33275,0.12630000000000008,1.2712333333333332,0.06529999999999991,-0.050000000000000044,1.429877783537188,1.4752091736272799,22897.963344895692,17407.17391304348,1.88,1.89,1.25,1.2137,1.573523076923077,1.6193085714285713,0.15725270404350472,0.16896527685791976
2020-01-29,1.21,1.26,1.1382,1.16,18070,0.12179999999999991,1.1860666666666668,0.050000000000000044,-0.10000000000000009,1.3933061160066098,1.453523485605234,22656.565177650908,17633.85714285714,1.88,1.89,1.2137,1.1382,1.5646769230769233,1.612839436619718,0.16164119050370676,0.17628568241645354
2020-01-30,1.16,1.24,1.1537,1.1603,6980,0.08630000000000004,1.1846666666666668,-0.000300000000000189,0.000300000000000189,1.3620101986056183,1.4333592241848416,21872.73691876836,17640.0,1.88,1.89,1.1382,1.1382,1.5542923076923074,1.6065541666666665,0.16975620850338224,0.18289300069948308
2020-01-31,1.15,1.2201,1.15,1.1569,11597,0.07010000000000005,1.1756666666666666,-0.006900000000000128,-0.0034000000000000696,1.3340586688147755,1.4140322823709786,21358.950072829943,17491.944444444445,1.88,1.89,1.1382,1.1382,1.5437211538461537,1.600394520547945,0.1767041718811616,0.18900635409367544
2020-02-03,1.16,1.186,1.15,1.16,12660,0.03600000000000003,1.165333333333333,0.0,0.0030999999999998806,1.308749868492559,1.3953798611931552,20924.002569188444,17411.19178082192,1.88,1.89,1.1382,1.1382,1.532669230769231,1.594443243243243,0.1824853814360751,0.19448944811305113
2020-02-04,1.16,1.1699,1.15,1.15,3660,0.01990000000000003,1.1566333333333332,0.010000000000000009,-0.010000000000000009,1.285932388218675,1.3774738716036685,20060.80244072902,17346.986486486487,1.88,1.89,1.1382,1.1382,1.5222846153846155,1.5885173333333331,0.18795061890807652,0.1998009285085755
2020-02-05,1.16,1.16,1.15,1.155,7109,0.010000000000000009,1.155,0.004999999999999893,0.0050000000000001155,1.2662925299858736,1.3607883312333935,19413.21231869257,17164.493333333332,1.88,1.89,1.1382,1.1382,1.512223076923077,1.5828131578947366,0.19352394069288115,0.20453719410962454
2020-02-06,1.16,1.16,1.13,1.14,12885,0.030000000000000027,1.1433333333333333,0.020000000000000018,-0.015000000000000124,1.2478486504879924,1.344479206390889,19086.80170275794,17032.184210526317,1.88,1.89,1.1382,1.13,1.5009730769230767,1.5770623376623376,0.19692948573555716,0.20929790490383018
