date,open,high,low,close,volume,range,average,single_day_change,day_to_day_change,12 day ema,26 day ema,volume ema,52 week volume average,52 day high,52 week high,52 day low,52 week low,52 day average,52 day standard deviation,52 week standard deviation,52 week average
2015-07-01,43.86,44.5,41.77,42.94,131669,2.729999999999997,43.07,0.9200000000000017,-0.6200000000000045,43.05561383416634,41.70836435956123,204007.68852710153,170547.99465240643,45.4799,45.4799,30.0,17.6,37.89788461538461,4.586149439234846,6.337179310533387,30.57563829787234
2015-07-02,43.17,45.0,43.0,44.75,157803,2.0,44.25,-1.5799999999999983,1.8100000000000023,43.23477175904139,41.89898703259414,201697.45410074643,170341.1914893617,45.4799,45.4799,30.0,17.6,38.115576923076915,4.551522743274428,6.403495954823164,30.65063492063492
2015-07-06,44.22,46.6,44.03,44.7,353764,2.5700000000000003,45.10999999999999,-0.480000000000004,-0.04999999999999716,43.51605599518518,42.13981300514958,209300.7813957091,170274.85185185185,45.4799,45.4799,30.0,17.6,38.34153846153846,4.583503188532756,6.467019779057018,30.72457894736842
2015-07-07,45.35,45.35,42.7,43.19,293357,2.6499999999999986,43.74666666666667,2.1600000000000037,-1.5100000000000051,43.5506475959074,42.26032702976336,213503.59232592364,171240.58421052631,46.6,46.6,30.0,17.6,38.56442307692308,4.6054313309485835,6.51250054327176,30.789842931937176
2015-07-08,42.61,43.11,39.5864,40.88,293934,3.523600000000002,41.19213333333334,1.7299999999999969,-2.309999999999995,43.19687045652129,42.18021250253111,217525.11270962746,171879.93717277487,46.6,46.6,30.0,17.6,38.75557692307693,4.587132258772081,6.535997954404716,30.84239583333333
2015-07-09,42.15,44.23,41.57,43.61,183394,2.6599999999999966,43.13666666666666,-1.4600000000000009,2.729999999999997,43.187839888043094,42.25194656484128,215818.55707414608,172515.63541666666,46.6,46.6,30.0,17.6,38.90634615384616,4.525219938915912,6.583173240616633,30.90854922279793
2015-07-10,44.09,44.2,41.7,42.41,165524,2.5,42.77,1.6800000000000068,-1.2000000000000028,43.12516390483663,42.29080057247818,213303.82922043878,172572.0,46.6,46.6,30.0,17.6,39.12269230769231,4.475729040478991,6.617638213077515,30.96783505154639
2015-07-13,42.61,44.17,42.37,43.7,219288,1.8000000000000043,43.413333333333334,-1.0900000000000034,1.2900000000000063,43.168389319111135,42.37499052954232,213603.03775941682,172535.6701030928,46.6,46.6,30.0,17.6,39.33423076923077,4.364775237033688,6.66300347760211,31.0331282051282
2015-07-14,43.47,43.845,42.75,43.46,145020,1.0949999999999989,43.35166666666667,0.00999999999999801,-0.240000000000002,43.195880921244466,42.44824123982665,210173.88587144596,172775.42564102565,46.6,46.6,30.0,17.6,39.56403846153846,4.273034527761715,6.704698413835738,31.096530612244898
2015-07-15,43.37,43.95,42.72,42.83,186544,1.230000000000004,43.166666666666664,0.5399999999999991,-0.6300000000000026,43.191498783057796,42.50212314683965,208992.39157787367,172633.81632653062,46.6,46.6,30.0,17.6,39.79769230769231,4.145593868278713,6.739443593579686,31.156091370558375
2015-07-16,42.83,43.82,42.1101,43.32,226756,1.7098999999999975,43.08336666666667,-0.490000000000002,0.490000000000002,43.17527896559913,42.545716410826685,209880.57199897995,172704.42639593908,46.6,46.6,30.0,17.6,39.954807692307696,4.102496186837686,6.777477961010908,31.217525252525252
2015-07-17,43.49,43.8255,40.6,41.84,282904,3.2254999999999967,42.0885,1.6499999999999986,-1.4799999999999969,43.01226212075925,42.51142518001469,213531.74339903097,172977.41414141413,46.6,46.6,30.0,17.6,40.12576923076923,4.053644773132639,6.802025650545804,31.270904522613066
2015-07-20,42.05,42.57,40.67,40.98,160213,1.8999999999999986,41.406666666666666,1.0700000000000003,-0.8600000000000065,42.77142280264536,42.42856829151359,210865.8062290794,173529.80904522614,46.6,46.6,30.0,17.6,40.2725,3.9741679704929824,6.819471474938508,31.319449999999996
2015-07-21,41.3,41.3,37.69,38.98,721961,3.6099999999999994,39.32333333333333,2.3200000000000003,-2.0,42.254209382248554,42.19567566965007,236420.56591762544,173463.225,46.6,46.6,30.0,17.6,40.4451923076923,3.8023375858626633,6.823806113744244,31.357562189054725
2015-07-22,38.99,39.4899,38.2,38.64,330927,1.2898999999999958,38.77663333333333,0.3500000000000014,-0.3399999999999963,41.732572974911264,41.93924749442632,241145.88762174416,176192.0696517413,46.6,46.6,30.0,17.6,40.598269230769226,3.5731319601209623,6.826057261119709,31.39361386138614
2015-07-23,38.74,39.27,38.2201,38.81,253017,1.049900000000001,38.76670000000001,-0.07000000000000028,0.1700000000000017,41.28769202867457,41.701306432344346,241739.44324065695,176958.08415841585,46.6,46.6,30.88,17.6,40.74557692307691,3.3226885623760136,6.828992632317653,31.43014778325123
2015-07-24,38.53,39.1,37.6,38.86,256674,1.5,38.52,-0.3299999999999983,0.04999999999999716,40.87253822437338,41.46270844991852,242486.17107862412,177332.75862068965,46.6,46.6,31.73,17.6,40.8826923076923,3.0843202189490238,6.831969829785125,31.466568627450982
2015-07-27,38.27,39.22,37.91,39.09,372503,1.3100000000000023,38.74,-0.8200000000000003,0.23000000000000398,40.55265749071737,41.258505316174634,248987.0125246929,177721.6862745098,46.6,46.6,32.4016,17.6,40.99942307692307,2.884203271843649,6.835951878623273,31.503756097560977
2015-07-28,38.97,39.82,37.8,39.6,148600,2.020000000000003,39.07333333333333,-0.6300000000000026,0.509999999999998,40.330758867109765,41.09461741746154,243967.66189845823,178671.83902439024,46.6,46.6,33.8,17.6,41.10500000000001,2.7064150997782463,6.842517624618047,31.543058252427183
2015-07-29,39.55,40.27,38.41,39.07,214241,1.8600000000000065,39.25,0.4799999999999969,-0.5300000000000011,40.168645037043305,40.95627111115193,242481.3288035353,178525.85922330097,46.6,46.6,34.25,17.6,41.20903846153846,2.537292818078859,6.845891934504372,31.579420289855076
2015-07-30,39.07,40.28,37.0,37.49,1065299,3.280000000000001,38.25666666666667,1.5799999999999983,-1.5799999999999983,39.88184828148681,40.753800777815535,283622.2123633585,178698.3961352657,46.6,46.6,35.6,17.6,41.26076923076923,2.4646936509228508,6.841642124084652,31.60783653846154
2015-07-31,37.43,38.23,37.43,38.01,525575,0.7999999999999972,37.88999999999999,-0.5799999999999983,0.519999999999996,39.583071039263785,40.539015719479366,295719.85174519056,182960.89903846153,46.6,46.6,35.6,17.6,41.269999999999996,2.4496090739921375,6.83953799261193,31.638468899521534
2015-08-03,37.8,37.8,32.0432,32.79,1391373,5.756799999999998,34.21106666666666,5.009999999999998,-5.219999999999999,38.777270383374216,40.064419540518415,350502.509157931,184600.2009569378,46.6,46.6,35.6,17.6,41.276923076923076,2.439857765764178,6.823694439763274,31.643952380952385
2015-08-04,32.79,32.86,15.09,19.89,8182674,17.77,22.613333333333333,12.899999999999999,-12.899999999999999,36.35267982586809,38.755588074979535,742111.0837000345,190346.7380952381,46.6,46.6,32.0432,15.09,41.215576923076924,2.6066700046829117,6.855201730358426,31.588246445497635
2015-08-05,21.0,25.27,20.31,20.75,2561569,4.960000000000001,22.11,0.25,0.8599999999999994,34.216277851987876,37.50716896935607,833083.9795150328,228225.0663507109,46.6,46.6,15.09,15.09,40.911730769230765,3.855000110323178,6.879215121150979,31.537122641509438
2015-08-06,20.73,21.28,19.47,20.04,786050,1.8100000000000023,20.263333333333332,0.6900000000000013,-0.7100000000000009,32.12333617418969,36.21388129665437,830732.2805392812,239231.40566037735,46.6,46.6,15.09,15.09,40.58096153846154,4.73287937226028,6.907900692939424,31.483145539906104
2015-08-07,20.04,20.17,16.59,17.77,896789,3.580000000000002,18.176666666666666,2.2699999999999996,-2.2699999999999996,30.03133574806123,34.8610901994053,834035.1165123171,241798.62910798122,46.6,46.6,15.09,15.09,40.209615384615375,5.5088264705688665,6.954907570448162,31.41906542056075
2015-08-10,18.0,19.51,18.0,18.82,901496,1.5100000000000016,18.776666666666667,-0.8200000000000003,1.0500000000000007,28.343135385852047,33.6547584344499,837408.1606867013,244859.33177570094,46.6,46.6,15.09,15.09,39.81461538461539,6.309131496227225,6.991468672766223,31.36046511627907
2015-08-11,18.8,19.08,18.0,18.36,719824,1.0799999999999983,18.48,0.4400000000000013,-0.46000000000000085,26.86366507797424,32.51665155186616,831528.9526523661,247913.45581395348,46.6,46.6,15.09,15.09,39.43173076923077,6.936305745067272,7.030873050252396,31.30027777777778
2015-08-12,17.82,20.29,17.7,19.5,631110,2.59,19.16333333333333,-1.6799999999999997,1.1400000000000006,25.708615316278106,31.5151526854762,821508.0050197478,250098.22685185185,46.6,46.6,15.09,15.09,39.043461538461536,7.515679478114503,7.060035785920448,31.245898617511525
2015-08-13,19.3,22.97,19.3,22.38,1228902,3.669999999999998,21.549999999999997,-3.0799999999999983,2.879999999999999,25.08482301883639,30.767766234065487,841877.7047687604,251854.04147465437,46.6,46.6,15.09,15.09,38.67115384615384,7.980683567658888,7.069255841911804,31.205229357798164
2015-08-14,22.45,22.67,21.13,22.62,695946,1.5400000000000027,22.14,-0.1700000000000017,0.240000000000002,24.64309956601093,30.120683766510577,834581.1195303224,256335.9128440367,46.6,46.6,15.09,15.09,38.350769230769224,8.287938605670346,7.076807590970288,31.166027397260276
2015-08-17,22.4,23.64,22.0386,23.06,599361,1.6014000000000017,22.91286666666667,-0.6600000000000001,0.4399999999999977,24.38356463110929,29.580097484022282,822820.1135538063,258343.26484018264,46.6,46.6,15.09,15.09,38.037499999999994,8.564144143103043,7.08172842690234,31.12918181818182
2015-08-18,23.15,25.74,23.05,24.12,832436,2.6899999999999977,24.30333333333333,-0.9700000000000024,1.0600000000000023,24.371529936442894,29.18434017272061,823300.907876116,259893.34545454546,46.6,46.6,15.09,15.09,37.68326923076923,8.792334012596044,7.081330811920371,31.097466063348417
2015-08-19,23.82,24.1214,21.86,22.8,499775,2.261400000000002,22.927133333333334,1.0199999999999996,-1.3200000000000003,24.15487044597646,28.715049659766567,807124.6124823102,262484.036199095,46.6,46.6,15.09,15.09,37.34576923076922,8.967904597497817,7.0871782457744965,31.060090090090092
2015-08-20,22.59,22.8092,21.16,21.79,445942,1.6492000000000004,21.91973333333333,0.8000000000000007,-1.0100000000000016,23.819599879079988,28.205400935284075,789065.4818581946,263552.91441441444,46.6,46.6,15.09,15.09,36.97903846153845,9.163188742004479,7.09834390199137,31.0185201793722
2015-08-21,22.05,25.69,22.05,24.3,1126344,3.6400000000000006,24.013333333333335,-2.25,2.5100000000000016,23.84865989721799,27.890995865137768,805929.4077652848,264370.80269058293,46.6,46.6,15.09,15.09,36.5951923076923,9.370999349544935,7.0966300521794725,30.98852678571428
2015-08-24,22.46,23.89,21.88,22.3,508189,2.0100000000000016,22.689999999999998,0.16000000000000014,-2.0,23.674860912635292,27.500921175252437,791042.3873770204,268218.8973214286,46.6,46.6,15.09,15.09,36.30942307692307,9.513916611077919,7.1043893781621525,30.94991111111111
2015-08-25,23.33,25.49,21.065,21.34,366966,4.424999999999997,22.631666666666664,1.9899999999999984,-0.9600000000000009,23.518381775739996,27.135727087108506,769838.5680081694,269285.43111111113,46.6,46.6,15.09,15.09,35.903846153846146,9.65195818192154,7.117291719098949,30.907389380530972
2015-08-26,21.61,22.5,19.94,21.6,735805,2.5599999999999987,21.346666666666664,0.00999999999999801,0.26000000000000156,23.192624509378994,26.70154755557537,768136.8896077609,269717.6460176991,46.6,46.6,15.09,15.09,35.47730769230769,9.794989518858927,7.128297532900623,30.86638766519824
2015-08-27,21.62,22.345,20.5,21.76,262329,1.8449999999999989,21.535,-0.14000000000000057,0.16000000000000014,22.943980832972144,26.31405648890722,742846.4951273728,271770.8942731278,46.6,46.6,15.09,15.09,35.06249999999999,9.91640964706791,7.138058554163626,30.826447368421054
2015-08-28,21.39,22.52,20.31,22.49,324723,2.210000000000001,21.77333333333333,-1.0999999999999979,0.7299999999999969,22.76838370802632,25.97350225223918,721940.3203710042,271729.48245614034,46.6,46.6,15.09,15.09,34.661538461538456,10.024068225375476,7.1436359742494515,30.79004366812227
2015-08-31,22.16,24.75,22.0244,23.61,446429,2.7256,23.461466666666666,-1.4499999999999993,1.120000000000001,22.872346151822374,25.78509958332124,708164.7543524539,271960.8951965066,46.6,46.6,15.09,15.09,34.25884615384615,10.084154679085202,7.143726461193972,30.75882608695652
2015-09-01,22.95,23.255,21.72,22.12,615365,1.5350000000000001,22.365,0.8299999999999983,-1.4899999999999984,22.796244229049016,25.52859211457215,703524.7666348311,272719.4521739131,46.6,46.6,15.09,15.09,33.879807692307686,10.106844308986592,7.15077467682098,30.72142857142857
2015-09-02,22.17,25.57,22.07,25.03,1028943,3.5,24.223333333333333,-2.8599999999999994,2.91,23.01030759469166,25.430697705979238,719795.6783030896,274202.7662337662,46.6,46.6,15.09,15.09,33.466538461538455,10.13983668595069,7.145081912828053,30.696896551724134
2015-09-03,25.0,27.61,23.91,25.3,666274,3.6999999999999993,25.606666666666666,-0.3000000000000007,0.2699999999999996,23.399761455487912,25.443895378030795,717119.594387935,277455.9568965517,46.6,46.6,15.09,15.09,33.09634615384615,10.089565254956414,7.138456226845152,30.673733905579397
2015-09-04,24.83,25.2,23.58,23.95,453862,1.620000000000001,24.243333333333336,0.879999999999999,-1.3500000000000014,23.526297237164727,25.353853224678485,703956.7146685382,279124.703862661,46.6,46.6,15.09,15.09,32.732499999999995,10.02278977649667,7.136677340439209,30.644999999999996
2015-09-08,24.67,24.67,23.63,23.8,193340,1.0400000000000027,24.03333333333333,0.870000000000001,-0.14999999999999858,23.602352651590017,25.2548142328276,678425.8789351112,279871.44444444444,46.6,46.6,15.09,15.09,32.34384615384615,9.963798154751984,7.135401969076359,30.61587234042553
2015-09-09,23.88,23.9295,22.22,22.34,312123,1.709500000000002,22.829833333333337,1.5399999999999991,-1.4600000000000009,23.486474753851514,25.07294066536553,660110.7349883557,279503.2255319149,46.6,46.6,15.09,15.09,31.974615384615383,9.917712100762426,7.140532652066537,30.580805084745762
2015-09-10,22.25,23.8576,22.11,23.03,336180,1.747600000000002,22.999200000000002,-0.7800000000000011,0.6900000000000013,23.413383540773786,24.917410115463117,643914.1982389379,279641.44491525425,46.6,46.6,15.09,15.09,31.56903846153846,9.872084819876113,7.14224220968467,30.548945147679323
2015-09-11,22.94,22.97,22.2,22.5,399460,0.7699999999999996,22.55666666666667,0.4400000000000013,-0.5300000000000011,23.28487600965772,24.740354356803383,631691.488326991,279880.0042194093,46.6,46.6,15.09,15.09,31.181730769230764,9.804190179783385,7.146212532211721,30.515126050420164
2015-09-14,22.46,24.62,22.214,23.19,438271,2.4060000000000024,23.341333333333335,-0.7300000000000004,0.6900000000000013,23.29334460820906,24.63542778004313,622020.4639106415,280382.4411764706,46.6,46.6,15.09,15.09,30.786153846153844,9.731250246548319,7.146904737059263,30.484476987447696
2015-09-15,23.47,23.49,22.53,22.56,153667,0.9599999999999973,22.86,0.9100000000000001,-0.6300000000000026,23.2283429169777,24.5022706965399,598602.7907151093,281043.0627615063,46.6,46.6,15.09,15.09,30.394423076923076,9.618498686117915,7.150243815651596,30.451458333333335
2015-09-16,22.66,24.14,22.38,23.93,171307,1.7600000000000016,23.48333333333333,-1.2699999999999996,1.370000000000001,23.266591479431046,24.42585039429941,577238.0011793538,280512.32916666666,46.6,46.6,15.09,15.09,30.002499999999998,9.513963599120224,7.147697809372269,30.424398340248967
2015-09-17,23.8,24.1899,23.04,23.65,248185,1.1499000000000024,23.62663333333333,0.15000000000000213,-0.28000000000000114,23.32059775751639,24.365909114726957,560785.351120386,280059.1950207469,46.6,46.6,15.09,15.09,29.602115384615388,9.321043878594628,7.1461405443066734,30.39640495867769
2015-09-18,23.33,24.22,23.01,23.78,267719,1.2099999999999973,23.67,-0.45000000000000284,0.13000000000000256,23.37300809388893,24.313715931122434,546132.0335643666,279927.4834710744,45.35,46.6,15.09,15.09,29.197307692307696,9.111295845391506,7.1439891668171365,30.36917695473251
2015-09-21,23.87,23.87,22.94,23.55,180637,0.9299999999999997,23.453333333333333,0.3200000000000003,-0.23000000000000043,23.385056879805592,24.249187236288254,527857.2818861483,279877.2427983539,44.23,46.6,15.09,15.09,28.824038461538464,8.926110846537508,7.142633437516993,30.341229508196722
2015-09-22,23.18,23.4499,22.24,23.15,229546,1.209900000000001,22.946633333333335,0.030000000000001137,-0.40000000000000213,23.31929334783475,24.151495693566634,512941.71779184084,279470.5204918033,44.23,46.6,15.09,15.09,28.490769230769235,8.792279577988564,7.14277215273052,30.31187755102041
2015-09-23,23.37,24.935,23.14,24.19,401503,1.7949999999999982,24.088333333333335,-0.8200000000000003,1.0400000000000027,23.43464934565954,24.146758516549138,507369.7819022488,279266.7469387755,44.2,46.6,15.09,15.09,28.09730769230769,8.561654026796235,7.13887433167941,30.286991869918698
2015-09-24,24.15,24.81,23.78,24.68,383250,1.0299999999999976,24.423333333333336,-0.5300000000000011,0.48999999999999844,23.58295194381061,24.167501627807955,501163.7928071363,279763.64227642276,44.17,46.6,15.09,15.09,27.74692307692308,8.338660780333221,7.133299527557128,30.26429149797571
2015-09-25,24.85,25.61,24.52,25.44,628594,1.0899999999999999,25.189999999999998,-0.5899999999999999,0.7600000000000016,23.824009152239014,24.244189005722358,507535.3031667795,280182.6153846154,43.95,46.6,15.09,15.09,27.38115384615385,8.042768049583943,7.125465065056474,30.24483870967742
2015-09-28,25.21,25.5,22.13,23.4,987147,3.370000000000001,23.676666666666666,1.8100000000000023,-2.0400000000000027,23.801907779403162,24.20162483029318,531515.8880084405,281587.5,43.95,46.6,15.09,15.09,27.034615384615392,7.724427153651655,7.124307124938639,30.21734939759036
2015-09-29,23.4,23.79,22.6,23.47,333113,1.1899999999999977,23.286666666666665,-0.07000000000000028,0.07000000000000028,23.724621612492687,24.133002968021195,521595.74360801844,284421.0722891566,43.8255,46.6,15.09,15.09,26.660961538461542,7.415068405622376,7.122787900141348,30.190360000000002
2015-09-30,23.52,24.14,22.1,22.25,411824,2.039999999999999,22.830000000000002,1.2699999999999996,-1.2199999999999989,23.59042837061878,24.035277745419606,516107.15642761753,284615.84,43.8255,46.6,15.09,15.09,26.27923076923077,7.049563228738099,7.126161048067572,30.158725099601593
2015-10-01,22.27,22.69,22.11,22.59,197468,0.5800000000000018,22.463333333333335,-0.3200000000000003,0.33999999999999986,23.421364115025963,23.917381914513136,500175.19860623666,285122.6454183267,42.57,46.6,15.09,15.09,25.9025,6.723847878146972,7.127908280817772,30.128690476190478
2015-10-02,22.42,24.48,22.42,24.43,295123,2.0599999999999987,23.77666666666667,-2.009999999999998,1.8399999999999999,23.47465949777207,23.906828270924652,489922.5886759248,284774.8095238095,41.3,46.6,15.09,15.09,25.548846153846153,6.397212029123479,7.122788119616314,30.106166007905138
2015-10-05,24.71,28.72,24.71,27.73,578755,4.009999999999998,27.05333333333333,-3.0199999999999996,3.3000000000000007,24.01146057310626,24.142816150605306,494364.20924212853,284815.7114624506,40.28,46.6,15.09,15.09,25.26903846153846,6.115631692517193,7.110310224172569,30.09681102362205
2015-10-06,27.86,28.46,26.4,27.0,373021,2.0600000000000023,27.286666666666665,0.8599999999999994,-0.7300000000000004,24.50274148714032,24.37860493930991,488297.0487800221,285972.9527559055,40.28,46.6,15.09,15.09,25.05923076923077,5.833975701458406,7.098993727825967,30.084666666666667
2015-10-07,27.34,27.34,26.52,26.86,299485,0.8200000000000003,26.906666666666666,0.4800000000000004,-0.14000000000000057,24.86333026406927,24.56820956886167,478856.4463410209,286314.3176470588,40.28,46.6,15.09,15.09,24.832115384615385,5.515423945117791,7.087969672140334,30.0720703125
2015-10-08,26.56,26.93,26.29,26.76,108769,0.6400000000000006,26.66,-0.20000000000000284,-0.09999999999999787,25.132830724458877,24.725093851197045,460352.0740239699,286365.765625,40.28,46.6,15.09,15.09,24.601346153846155,5.163474541596577,7.07717092908962,30.05918287937743
2015-10-09,26.74,27.11,25.72,26.22,193129,1.3900000000000006,26.349999999999998,0.5199999999999996,-0.5400000000000027,25.315406115790047,24.846961812357268,446990.92032277136,285674.72762645915,40.28,46.6,15.09,15.09,24.364230769230765,4.7600328643636995,7.067469346439559,30.04430232558139
2015-10-12,26.29,27.0,26.14,26.76,253132,0.8599999999999994,26.633333333333336,-0.4700000000000024,0.5400000000000027,25.513095198421542,24.980939676430474,437297.97430663276,285316.0232558139,40.28,46.6,15.09,15.09,24.106923076923074,4.265433307622468,7.056752487617914,30.03162162162162
2015-10-13,26.58,27.16,25.39,26.9,286978,1.7699999999999996,26.48333333333333,-0.3200000000000003,0.13999999999999702,25.65863091865831,25.09361920069819,429781.9755913011,285191.7606177606,40.28,46.6,15.09,15.09,23.870192307692307,3.7373244699633696,7.045835664108361,30.019576923076922
2015-10-14,27.4,27.4,25.81,26.66,164311,1.5899999999999999,26.62333333333333,0.7399999999999984,-0.23999999999999844,25.803336280859565,25.208347760645825,416508.426811736,285198.6307692308,38.23,46.6,15.09,15.09,23.66653846153846,3.245822098432777,7.035387172555109,30.006704980842912
2015-10-15,26.63,27.08,25.99,26.77,187504,1.0899999999999999,26.61333333333333,-0.14000000000000057,0.10999999999999943,25.92483583873063,25.31372167859739,405058.20547114924,284735.4597701149,37.8,46.6,15.09,15.09,23.448269230769235,2.5891316640272737,7.024783781327869,29.994351145038166
2015-10-16,26.82,28.35,25.2103,27.18,762118,3.1397000000000013,26.91343333333333,-0.35999999999999943,0.41000000000000014,26.073125462921034,25.433700052702584,422911.1951975918,284364.3473282443,32.86,46.6,15.09,15.09,23.3325,2.285642373096086,7.013555125427112,29.98365019011407
2015-10-19,27.02,28.72,26.84,28.47,387390,1.879999999999999,28.01,-1.4499999999999993,1.2899999999999991,26.363656643482877,25.626922548749892,421135.1354377122,286180.90114068444,28.72,46.6,16.59,15.09,23.47269230769231,2.2937491273396917,7.000876772516757,29.977916666666662
2015-10-20,28.42,28.59,27.31,28.03,193906,1.2800000000000011,27.97666666666667,0.39000000000000057,-0.4399999999999977,26.605608146960446,25.80315335759365,409773.67866582656,286564.2689393939,28.72,46.6,16.59,15.09,23.62115384615385,2.361553965120746,6.988675695830223,29.97056603773585
2015-10-21,27.99,28.04,25.68,26.49,204418,2.3599999999999994,26.736666666666665,1.5,-1.5400000000000027,26.625266924916378,25.873166855774127,399505.89473253523,286214.61509433965,28.72,46.6,16.59,15.09,23.774807692307697,2.383381155469792,6.9787781457459594,29.957481203007518
2015-10-22,26.71,26.71,24.83,25.66,410267,1.8800000000000026,25.733333333333334,1.0500000000000007,-0.8299999999999983,26.49147688617892,25.86267934159107,400043.9499959084,285907.1090225564,28.72,46.6,17.7,15.09,23.9425,2.258482195396518,6.970641695367127,29.94138576779026
2015-10-23,26.08,27.0991,25.76,26.01,122660,1.3390999999999984,26.2897,0.06999999999999673,0.3500000000000014,26.46121035325208,25.89470589097174,386174.75249611295,286372.8764044944,28.72,46.6,17.7,15.09,24.07403846153846,2.1530329766449725,6.961752360900707,29.926716417910445
2015-10-26,26.01,26.61,25.05,26.16,176074,1.5599999999999987,25.939999999999998,-0.14999999999999858,0.14999999999999858,26.383028800264267,25.89810294914886,375669.7148713073,285762.00746268657,28.72,46.6,17.7,15.09,24.221153846153847,2.014471350624081,6.952580307550103,29.912713754646838
2015-10-27,26.02,27.24,25.52,25.72,264274,1.7199999999999989,26.159999999999997,0.3000000000000007,-0.4400000000000013,26.349574480224625,25.917745227962698,370099.92912774195,285354.24535315984,28.72,46.6,19.3,15.09,24.349230769230775,1.919724385420035,6.944365171300622,29.89718518518518
2015-10-28,28.4,28.4,22.66,23.76,659659,5.739999999999998,24.94,4.639999999999997,-1.9599999999999973,26.138138308190932,25.844414335865498,384577.88267135486,285276.1703703704,28.72,46.6,19.94,15.09,24.413461538461544,1.908605899417148,6.9415222437378175,29.87453874538745
2015-10-29,23.53,25.0,23.5,23.51,269322,1.5,24.003333333333334,0.019999999999999574,-0.25,25.817917561962293,25.706333260675585,378815.0885377871,286657.65682656824,28.72,46.6,19.94,15.09,24.435384615384617,1.8943737158089817,6.939449394025939,29.851139705882353
2015-10-30,23.47,23.6283,22.68,23.2,257927,0.9482999999999997,23.169433333333334,0.2699999999999996,-0.3100000000000023,25.42064492766795,25.516065766124918,372770.6841108977,286593.92279411765,28.72,46.6,19.94,15.09,24.444038461538465,1.8890914173581157,6.938372401899149,29.826776556776558
2015-11-02,23.18,23.2,22.1023,22.33,303179,1.0976999999999997,22.5441,0.8500000000000014,-0.870000000000001,24.989163188517757,25.293168333665548,369291.0999053528,286488.91575091577,28.72,46.6,19.94,15.09,24.426346153846154,1.8963375925169281,6.940438128161436,29.79941605839416
2015-11-03,22.21,22.54,21.48,21.79,392619,1.0599999999999987,21.936666666666667,0.4200000000000017,-0.5399999999999991,24.531288710240094,25.041430708640632,370457.49491008517,286549.8284671533,28.72,46.6,19.94,15.09,24.417307692307695,1.9051671796061682,6.944562340219151,29.77029090909091
2015-11-04,21.77,24.64,21.77,24.06,272446,2.870000000000001,23.49,-2.289999999999999,2.2699999999999996,24.375095403704076,24.925073405492586,365556.92016458086,286935.53454545455,28.72,46.6,19.94,15.09,24.417307692307688,1.9051671796061682,6.94045571744356,29.74960144927536
2015-11-05,24.1,24.41,23.4601,24.25,93748,0.9498999999999995,24.040033333333337,-0.14999999999999858,0.19000000000000128,24.324836093148463,24.858695400080645,351966.4741563518,286883.03623188403,28.72,46.6,19.94,15.09,24.412692307692303,1.9057363965191385,6.935764029998512,29.72974729241877
2015-11-06,24.14,24.66,23.91,24.5,102850,0.75,24.356666666666666,-0.35999999999999943,0.25,24.329610679176195,24.8210432450746,339510.65044853423,286185.797833935,28.72,46.6,19.94,15.09,24.450192307692305,1.8828430736364696,6.930354397499767,29.71093525179856
2015-11-09,24.5,24.84,23.44,23.51,157552,1.3999999999999986,23.930000000000003,0.9899999999999984,-0.9899999999999984,24.269669077299767,24.754215001694003,330412.71792610746,285526.3165467626,28.72,46.6,19.94,15.09,24.510961538461533,1.83178271680831,6.9278414807484925,29.68870967741936
2015-11-10,23.39,23.86,23.32,23.57,109683,0.5399999999999991,23.583333333333332,-0.17999999999999972,0.05999999999999872,24.166718715704803,24.666398876566955,319376.2320298021,285067.62724014337,28.72,46.6,20.31,15.09,24.547692307692305,1.791756352968329,6.925085464734536,29.666857142857147
2015-11-11,23.68,23.9238,22.0,22.56,252081,1.9238,22.827933333333334,1.120000000000001,-1.0100000000000016,23.96590090834908,24.528513960824437,316011.47042831196,284441.2535714286,28.72,46.6,20.31,15.09,24.5825,1.7544557286652047,6.925694618356573,29.641565836298927
2015-11-12,22.29,22.65,22.15,22.5,173987,0.5,22.433333333333334,-0.21000000000000085,-0.05999999999999872,23.736015772096717,24.371375413762607,308910.24690689635,284326.0925266904,28.72,46.6,21.48,15.09,24.583846153846153,1.7528758280719867,6.926425709193349,29.616241134751768
2015-11-13,22.16,23.12,22.04,22.68,74982,1.0800000000000018,22.613333333333333,-0.5199999999999996,0.17999999999999972,23.56761340628221,24.239522257730414,297213.8345615515,283934.8191489362,28.72,46.6,21.48,15.09,24.5625,1.771267337464684,6.92641705254822,29.591731448763248
2015-11-16,22.65,23.19,22.15,22.58,172951,1.0400000000000027,22.64,0.07000000000000028,-0.10000000000000142,23.42847139533988,24.119558088400634,291000.6928334739,283196.4699646643,28.72,46.6,21.48,15.09,24.57326923076923,1.7580372809929108,6.92667529831993,29.56704225352113
2015-11-17,22.6,23.9,22.42,22.52,109053,1.4799999999999969,22.94666666666667,0.08000000000000185,-0.05999999999999872,23.356200686038896,24.031591231770587,281903.3081918002,282808.28169014084,28.72,46.6,21.48,15.09,24.526153846153843,1.7778835233178825,6.927057163970035,29.542315789473683
2015-11-18,22.5,23.75,22.43,22.52,257739,1.3200000000000003,22.900000000000002,-0.019999999999999574,0.0,23.28777058313306,23.946721889387796,280695.0927822102,282198.6140350877,28.72,46.6,21.48,15.09,24.472692307692306,1.7955201896607262,6.927349003997806,29.517762237762238
